1202									
348	2705.89	4075890	0.735169	0.575842	2561.38	0.00129598	1.1848	1.9138	3.00468
354	2653	4075440	0.747511	0.929872	2561.42	0.00124134	1.01889	2.93173	3.00805
360	2464.32	4075890	0.744628	0.824575	2565.69	0.00105828	1.41779	2.02515	2.99132
366	2421.85	4075740	0.756431	1.21032	2571.94	0.000990509	0.398986	1.97029	2.98696
372	2618	4075460	0.767345	0.810141	2569.87	0.000923968	1E-010	0.364905	3.00647
378	2363.3	4074910	0.773866	0.660517	2569.92	0.000863444	0.581249	2.84008	2.99396
384	2660.99	4075130	0.773137	0.91907	2566.97	0.000732422	1E-010	1.79294	2.99528
390	2640.11	4074760	0.791148	0.695499	2565.65	0.000825895	1E-010	0.929017	3.00742
396	2534.7	4074660	0.796525	1.23897	2566.41	0.000883907	1E-010	3.69965	3.00858
402	2619.2	4074570	0.793601	0.798856	2564.44	0.000802403	0.0864416	0.691221	2.99432
408	2551.47	4074320	0.798036	0.75235	2563.97	0.000839471	1.85376	2.04278	2.99164
414	2514.32	4074020	0.79662	0.992679	2564.64	0.000805321	0.802823	2.0516	2.98622
420	2545.4	4074200	0.805253	0.812185	2563.25	0.000730674	0.746839	3.84837	3.00157
426	2500.57	4073780	0.815196	0.778913	2561.81	0.000595092	0.449413	2.65666	2.99822
432	2412.72	4073820	0.822291	0.687478	2555.34	0.000517588	1.44272	0.560033	3.0121
438	2580.46	4073910	0.817391	0.586767	2556.28	0.00047061	1E-010	2.79881	2.99588
444	2650.76	4073430	0.829429	0.961269	2556.48	0.000374083	1.78339	2.73082	2.99962
450	2665.62	4073310	0.836368	0.851398	2561.01	0.000275004	0.624624	2.01942	3.00567
456	2391.49	4073030	0.835055	0.674792	2565.29	0.00028135	0.00133498	3.61714	3.00056
462	2452.8	4073340	0.830333	0.931279	2560.49	0.000277433	0.313239	3.03707	3.00703
468	2630.59	4073140	0.833801	0.847028	2556.42	0.000360155	1E-010	2.38767	2.99235
474	2613.83	4072670	0.829227	1.11028	2559.33	0.000541044	0.501727	0.879531	3.00789
480	2591.39	4072510	0.831572	0.880754	2556.18	0.000515599	1E-010	0.489615	3.00151
486	2507.94	4072430	0.848088	1.04698	2571.98	0.000456507	1.17843	3.34076	3.00202
492	2544.77	4072290	0.833446	0.581939	2589.66	0.000496913	1E-010	2.99383	2.99321
